age,salary,hours_per_week,years_at_company,department,education,attrition,period
35,72598,39,15,Marketing,Associate,0,Mar-2024 (Recovery)
45,64150,41,7,Engineering,Associate,0,Mar-2024 (Recovery)
31,46561,52,18,Marketing,PhD,0,Mar-2024 (Recovery)
52,49793,52,20,Sales,Associate,0,Mar-2024 (Recovery)
61,100817,40,6,Engineering,PhD,0,Mar-2024 (Recovery)
38,57061,45,19,Engineering,PhD,0,Mar-2024 (Recovery)
49,82897,47,9,Engineering,Bachelor,0,Mar-2024 (Recovery)
34,35861,42,8,Sales,PhD,0,Mar-2024 (Recovery)
34,57128,52,14,Engineering,Associate,0,Mar-2024 (Recovery)
57,62543,52,9,Sales,PhD,0,Mar-2024 (Recovery)
54,109219,37,21,HR,Bachelor,0,Mar-2024 (Recovery)
49,63345,43,21,Engineering,Associate,0,Mar-2024 (Recovery)
59,49516,47,12,Engineering,Master,0,Mar-2024 (Recovery)
61,78931,45,2,Engineering,Master,0,Mar-2024 (Recovery)
33,69181,39,4,Sales,Master,0,Mar-2024 (Recovery)
27,63529,48,1,Sales,Associate,1,Mar-2024 (Recovery)
58,58487,43,13,Engineering,Associate,0,Mar-2024 (Recovery)
26,121421,39,16,Engineering,Master,0,Mar-2024 (Recovery)
45,77191,51,8,Engineering,PhD,0,Mar-2024 (Recovery)
55,66047,37,14,Sales,PhD,0,Mar-2024 (Recovery)
50,83517,47,3,Marketing,Master,0,Mar-2024 (Recovery)
36,79681,44,17,Engineering,Master,0,Mar-2024 (Recovery)
49,99460,38,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
59,117427,49,4,Marketing,PhD,1,Mar-2024 (Recovery)
54,54916,44,17,Sales,Master,0,Mar-2024 (Recovery)
32,66945,48,4,Sales,Master,0,Mar-2024 (Recovery)
32,66037,44,11,Sales,Master,0,Mar-2024 (Recovery)
42,37495,36,6,Sales,PhD,0,Mar-2024 (Recovery)
32,88080,54,1,Engineering,Master,0,Mar-2024 (Recovery)
40,117877,49,12,HR,PhD,0,Mar-2024 (Recovery)
54,75458,36,15,Engineering,Bachelor,0,Mar-2024 (Recovery)
26,114341,50,2,Sales,PhD,0,Mar-2024 (Recovery)
42,122624,52,13,Sales,Associate,0,Mar-2024 (Recovery)
56,40501,38,10,Sales,Associate,1,Mar-2024 (Recovery)
55,35815,53,8,HR,Bachelor,1,Mar-2024 (Recovery)
25,49069,37,21,Marketing,Master,1,Mar-2024 (Recovery)
31,100495,53,14,HR,Master,0,Mar-2024 (Recovery)
45,94670,36,5,HR,Associate,0,Mar-2024 (Recovery)
43,125079,39,20,HR,Master,0,Mar-2024 (Recovery)
40,88314,39,17,Marketing,Bachelor,0,Mar-2024 (Recovery)
27,73366,47,10,Sales,Master,0,Mar-2024 (Recovery)
29,70046,42,4,Marketing,PhD,0,Mar-2024 (Recovery)
54,61679,53,21,HR,Master,0,Mar-2024 (Recovery)
23,113488,39,16,Marketing,Master,0,Mar-2024 (Recovery)
28,43937,44,13,Sales,PhD,0,Mar-2024 (Recovery)
32,75088,54,15,HR,Associate,1,Mar-2024 (Recovery)
53,68086,39,15,HR,Master,0,Mar-2024 (Recovery)
61,124448,43,1,HR,Bachelor,0,Mar-2024 (Recovery)
25,109934,37,0,Engineering,Associate,0,Mar-2024 (Recovery)
31,70180,42,11,Engineering,Master,0,Mar-2024 (Recovery)
42,116801,41,14,HR,PhD,0,Mar-2024 (Recovery)
48,96003,39,11,Engineering,Bachelor,0,Mar-2024 (Recovery)
47,125067,38,14,Sales,Bachelor,0,Mar-2024 (Recovery)
41,39564,38,8,Engineering,Bachelor,0,Mar-2024 (Recovery)
57,64226,38,13,Engineering,Bachelor,0,Mar-2024 (Recovery)
34,93247,54,16,Engineering,Master,1,Mar-2024 (Recovery)
24,40662,38,6,HR,Associate,0,Mar-2024 (Recovery)
54,57722,43,21,Sales,Bachelor,0,Mar-2024 (Recovery)
59,36865,46,19,HR,PhD,0,Mar-2024 (Recovery)
37,86419,49,6,Sales,Master,0,Mar-2024 (Recovery)
22,98088,41,21,Marketing,Bachelor,0,Mar-2024 (Recovery)
36,93058,37,15,Engineering,Bachelor,1,Mar-2024 (Recovery)
34,91604,53,14,Marketing,Associate,1,Mar-2024 (Recovery)
24,100743,36,4,HR,Bachelor,0,Mar-2024 (Recovery)
54,127075,50,20,Engineering,PhD,0,Mar-2024 (Recovery)
30,62097,44,1,Sales,PhD,0,Mar-2024 (Recovery)
29,97650,49,7,Sales,Bachelor,0,Mar-2024 (Recovery)
48,41846,46,14,Sales,PhD,0,Mar-2024 (Recovery)
42,126603,40,2,Engineering,Associate,1,Mar-2024 (Recovery)
24,64819,42,17,Engineering,PhD,0,Mar-2024 (Recovery)
29,109570,40,19,HR,Bachelor,0,Mar-2024 (Recovery)
59,88592,39,21,Marketing,Master,0,Mar-2024 (Recovery)
58,67265,44,16,HR,Master,0,Mar-2024 (Recovery)
53,119050,45,12,Engineering,Bachelor,0,Mar-2024 (Recovery)
61,74003,46,3,Engineering,Bachelor,0,Mar-2024 (Recovery)
45,116589,47,15,Engineering,Master,0,Mar-2024 (Recovery)
39,83698,43,7,HR,PhD,0,Mar-2024 (Recovery)
39,109106,49,3,Sales,Associate,0,Mar-2024 (Recovery)
35,96847,45,10,Engineering,Associate,0,Mar-2024 (Recovery)
28,74523,47,9,HR,Associate,0,Mar-2024 (Recovery)
60,53867,54,1,Engineering,PhD,0,Mar-2024 (Recovery)
54,105446,49,3,Marketing,Bachelor,0,Mar-2024 (Recovery)
59,114471,38,21,Sales,Master,0,Mar-2024 (Recovery)
56,46895,42,10,Sales,Master,0,Mar-2024 (Recovery)
22,115320,53,2,Sales,Master,1,Mar-2024 (Recovery)
24,107100,45,7,HR,PhD,0,Mar-2024 (Recovery)
40,95202,38,7,HR,Associate,0,Mar-2024 (Recovery)
33,99355,45,0,HR,Bachelor,0,Mar-2024 (Recovery)
45,108228,39,14,Engineering,Bachelor,0,Mar-2024 (Recovery)
37,128722,43,12,Sales,Master,0,Mar-2024 (Recovery)
43,121739,48,18,HR,PhD,0,Mar-2024 (Recovery)
43,90549,36,5,Engineering,PhD,0,Mar-2024 (Recovery)
34,108992,36,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
47,107050,38,5,Marketing,Associate,0,Mar-2024 (Recovery)
34,41676,36,14,Marketing,Bachelor,1,Mar-2024 (Recovery)
60,107242,42,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
52,81235,37,20,HR,Associate,0,Mar-2024 (Recovery)
55,81279,48,15,HR,Associate,0,Mar-2024 (Recovery)
31,65932,49,11,Sales,PhD,0,Mar-2024 (Recovery)
55,49051,37,12,Marketing,Bachelor,0,Mar-2024 (Recovery)
61,108892,48,21,Sales,Bachelor,0,Mar-2024 (Recovery)
36,79173,38,8,Sales,PhD,0,Mar-2024 (Recovery)
49,121562,45,19,HR,Bachelor,0,Mar-2024 (Recovery)
45,60059,37,12,Engineering,Master,0,Mar-2024 (Recovery)
52,61593,51,14,Sales,Bachelor,0,Mar-2024 (Recovery)
33,89571,53,8,Sales,Bachelor,0,Mar-2024 (Recovery)
61,78990,50,21,HR,Bachelor,0,Mar-2024 (Recovery)
52,56683,44,18,Sales,Bachelor,0,Mar-2024 (Recovery)
27,53896,52,5,Engineering,PhD,0,Mar-2024 (Recovery)
57,48335,44,20,Engineering,Master,0,Mar-2024 (Recovery)
57,49897,42,2,Sales,PhD,0,Mar-2024 (Recovery)
35,110319,51,13,HR,Bachelor,1,Mar-2024 (Recovery)
43,92623,52,14,Marketing,Bachelor,0,Mar-2024 (Recovery)
39,83935,38,15,Marketing,PhD,0,Mar-2024 (Recovery)
28,60563,47,3,Marketing,Associate,0,Mar-2024 (Recovery)
27,104648,52,9,HR,Associate,0,Mar-2024 (Recovery)
41,119978,42,8,Engineering,Master,0,Mar-2024 (Recovery)
22,110127,45,15,Sales,Bachelor,0,Mar-2024 (Recovery)
28,56470,36,17,HR,PhD,0,Mar-2024 (Recovery)
46,116648,43,4,Marketing,Associate,0,Mar-2024 (Recovery)
51,83142,38,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
38,36644,50,0,Engineering,Associate,1,Mar-2024 (Recovery)
35,58705,36,12,Engineering,Bachelor,0,Mar-2024 (Recovery)
37,85054,51,7,HR,Bachelor,0,Mar-2024 (Recovery)
25,91300,39,19,Marketing,PhD,0,Mar-2024 (Recovery)
53,92360,48,5,Marketing,Master,1,Mar-2024 (Recovery)
56,69438,54,1,HR,Bachelor,0,Mar-2024 (Recovery)
57,124295,51,8,Sales,Bachelor,0,Mar-2024 (Recovery)
43,98507,45,19,Engineering,Bachelor,0,Mar-2024 (Recovery)
34,89779,38,6,Sales,PhD,0,Mar-2024 (Recovery)
25,70309,53,16,Sales,Bachelor,1,Mar-2024 (Recovery)
42,74016,40,0,Marketing,PhD,0,Mar-2024 (Recovery)
23,86380,46,12,HR,Bachelor,0,Mar-2024 (Recovery)
51,56441,45,3,HR,Bachelor,0,Mar-2024 (Recovery)
38,117973,42,6,Engineering,Bachelor,0,Mar-2024 (Recovery)
44,75318,53,3,Engineering,Master,0,Mar-2024 (Recovery)
23,44104,42,14,Marketing,PhD,0,Mar-2024 (Recovery)
54,69675,37,6,Sales,Master,0,Mar-2024 (Recovery)
22,54206,47,13,Sales,Associate,0,Mar-2024 (Recovery)
29,116172,44,5,Marketing,PhD,0,Mar-2024 (Recovery)
50,98464,46,13,HR,Associate,0,Mar-2024 (Recovery)
22,50828,51,15,Sales,Bachelor,0,Mar-2024 (Recovery)
27,54337,49,12,Engineering,Master,0,Mar-2024 (Recovery)
22,35398,51,13,Sales,Bachelor,0,Mar-2024 (Recovery)
50,119181,52,19,Engineering,Master,0,Mar-2024 (Recovery)
40,122811,52,12,Engineering,Master,0,Mar-2024 (Recovery)
53,68051,40,4,Sales,Bachelor,0,Mar-2024 (Recovery)
50,126681,40,18,Marketing,Bachelor,0,Mar-2024 (Recovery)
26,80387,41,3,Sales,Master,0,Mar-2024 (Recovery)
50,124665,41,4,Marketing,Associate,0,Mar-2024 (Recovery)
26,82121,53,19,Sales,PhD,0,Mar-2024 (Recovery)
39,75206,36,17,Sales,Master,0,Mar-2024 (Recovery)
23,74597,36,8,HR,Associate,0,Mar-2024 (Recovery)
53,102083,51,13,Sales,PhD,0,Mar-2024 (Recovery)
43,90165,54,20,HR,PhD,0,Mar-2024 (Recovery)
29,103490,54,19,Sales,Master,1,Mar-2024 (Recovery)
46,123560,44,15,Marketing,Bachelor,0,Mar-2024 (Recovery)
60,65668,51,12,Engineering,PhD,0,Mar-2024 (Recovery)
37,107476,41,0,Engineering,PhD,0,Mar-2024 (Recovery)
29,79787,36,17,Sales,Associate,0,Mar-2024 (Recovery)
55,61939,36,2,Engineering,Master,1,Mar-2024 (Recovery)
26,114772,42,9,HR,Master,0,Mar-2024 (Recovery)
36,89596,39,16,Engineering,Bachelor,0,Mar-2024 (Recovery)
22,60448,37,6,Marketing,Bachelor,0,Mar-2024 (Recovery)
49,50865,39,8,HR,Bachelor,0,Mar-2024 (Recovery)
58,113947,52,3,Marketing,Associate,0,Mar-2024 (Recovery)
23,55881,43,19,Marketing,Associate,1,Mar-2024 (Recovery)
34,94100,40,13,Sales,Bachelor,0,Mar-2024 (Recovery)
42,84001,45,19,Sales,Master,0,Mar-2024 (Recovery)
42,90444,45,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
53,48588,50,8,Engineering,Bachelor,1,Mar-2024 (Recovery)
56,48016,45,10,HR,Associate,0,Mar-2024 (Recovery)
55,107499,51,9,Engineering,Bachelor,0,Mar-2024 (Recovery)
54,129942,50,18,Engineering,Bachelor,0,Mar-2024 (Recovery)
54,95436,42,20,Engineering,Associate,0,Mar-2024 (Recovery)
52,48062,36,18,Engineering,Bachelor,0,Mar-2024 (Recovery)
45,45455,38,0,Marketing,Master,1,Mar-2024 (Recovery)
51,52822,42,17,Sales,Master,0,Mar-2024 (Recovery)
44,126203,46,3,Sales,Associate,0,Mar-2024 (Recovery)
40,121933,36,21,Marketing,Associate,0,Mar-2024 (Recovery)
42,109821,54,10,Sales,Bachelor,0,Mar-2024 (Recovery)
24,40645,38,11,Sales,Associate,0,Mar-2024 (Recovery)
28,82542,40,7,HR,PhD,0,Mar-2024 (Recovery)
53,79683,51,5,Sales,Associate,0,Mar-2024 (Recovery)
46,90956,53,15,HR,Bachelor,0,Mar-2024 (Recovery)
23,115371,40,20,Engineering,Bachelor,0,Mar-2024 (Recovery)
23,91454,53,18,Engineering,Bachelor,0,Mar-2024 (Recovery)
28,47007,48,7,Engineering,Master,0,Mar-2024 (Recovery)
43,65510,47,4,Engineering,Master,0,Mar-2024 (Recovery)
35,96605,44,9,Sales,Associate,0,Mar-2024 (Recovery)
23,69973,44,2,Engineering,Master,0,Mar-2024 (Recovery)
32,37848,50,6,Engineering,Master,0,Mar-2024 (Recovery)
51,109955,50,7,Engineering,Bachelor,0,Mar-2024 (Recovery)
36,70314,39,11,Sales,Master,0,Mar-2024 (Recovery)
31,76756,48,17,Engineering,Master,0,Mar-2024 (Recovery)
42,126142,51,9,Engineering,Bachelor,0,Mar-2024 (Recovery)
23,52904,41,10,Marketing,Associate,0,Mar-2024 (Recovery)
22,101953,42,14,Marketing,Associate,0,Mar-2024 (Recovery)
22,71440,44,5,HR,Bachelor,1,Mar-2024 (Recovery)
41,52133,38,3,Sales,Master,0,Mar-2024 (Recovery)
61,47581,39,11,HR,PhD,1,Mar-2024 (Recovery)
60,66660,45,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
35,75014,49,10,Marketing,Bachelor,0,Mar-2024 (Recovery)
40,43335,44,15,Marketing,PhD,1,Mar-2024 (Recovery)
39,110066,43,10,Marketing,Associate,0,Mar-2024 (Recovery)
37,44770,39,12,Marketing,Associate,0,Mar-2024 (Recovery)
26,111331,48,17,Sales,PhD,0,Mar-2024 (Recovery)
50,49070,50,0,Sales,PhD,0,Mar-2024 (Recovery)
34,105634,37,1,Marketing,Associate,0,Mar-2024 (Recovery)
47,119792,53,0,Sales,Associate,1,Mar-2024 (Recovery)
57,46625,39,21,HR,Master,0,Mar-2024 (Recovery)
22,37521,52,1,Marketing,Bachelor,0,Mar-2024 (Recovery)
36,80952,50,16,HR,Associate,0,Mar-2024 (Recovery)
52,77331,45,18,Sales,PhD,0,Mar-2024 (Recovery)
56,77221,50,19,Sales,Master,0,Mar-2024 (Recovery)
51,37222,41,13,Sales,Bachelor,0,Mar-2024 (Recovery)
34,52129,50,16,Engineering,Master,0,Mar-2024 (Recovery)
24,108473,38,15,Engineering,Bachelor,0,Mar-2024 (Recovery)
35,106548,38,0,Engineering,PhD,0,Mar-2024 (Recovery)
59,44016,48,8,Marketing,Associate,1,Mar-2024 (Recovery)
45,82883,44,17,Engineering,Bachelor,0,Mar-2024 (Recovery)
35,115315,49,19,Sales,Bachelor,0,Mar-2024 (Recovery)
60,107918,54,0,Engineering,Associate,1,Mar-2024 (Recovery)
47,115841,49,7,Marketing,Master,0,Mar-2024 (Recovery)
54,64819,52,11,HR,Master,0,Mar-2024 (Recovery)
52,62030,40,8,Engineering,PhD,0,Mar-2024 (Recovery)
47,106171,42,9,Sales,Bachelor,1,Mar-2024 (Recovery)
46,95364,54,12,Sales,Associate,0,Mar-2024 (Recovery)
47,49818,38,0,Sales,PhD,0,Mar-2024 (Recovery)
36,109752,38,11,Engineering,Bachelor,0,Mar-2024 (Recovery)
24,111940,41,0,Sales,Master,0,Mar-2024 (Recovery)
59,56730,42,16,Marketing,Bachelor,0,Mar-2024 (Recovery)
58,46934,46,17,HR,Master,0,Mar-2024 (Recovery)
33,93894,43,14,Engineering,Master,0,Mar-2024 (Recovery)
22,119956,45,0,Engineering,Master,1,Mar-2024 (Recovery)
23,127163,47,9,Marketing,Master,0,Mar-2024 (Recovery)
41,108651,49,7,Marketing,Bachelor,0,Mar-2024 (Recovery)
38,84845,41,9,Engineering,Associate,0,Mar-2024 (Recovery)
57,89475,44,14,HR,Master,0,Mar-2024 (Recovery)
25,45135,43,20,HR,Associate,0,Mar-2024 (Recovery)
53,124564,47,8,Sales,PhD,0,Mar-2024 (Recovery)
43,89078,52,2,Sales,Master,0,Mar-2024 (Recovery)
44,87087,41,11,Marketing,Master,0,Mar-2024 (Recovery)
56,72839,43,5,Engineering,PhD,0,Mar-2024 (Recovery)
40,122263,53,3,Engineering,Master,1,Mar-2024 (Recovery)
61,71708,39,7,Sales,Bachelor,0,Mar-2024 (Recovery)
37,105528,42,15,Sales,Master,0,Mar-2024 (Recovery)
39,105689,51,6,HR,Associate,0,Mar-2024 (Recovery)
51,36043,36,5,HR,Master,0,Mar-2024 (Recovery)
34,121701,43,1,Marketing,PhD,0,Mar-2024 (Recovery)
47,96822,42,5,Marketing,Master,0,Mar-2024 (Recovery)
30,120521,54,9,Engineering,PhD,0,Mar-2024 (Recovery)
39,116868,51,11,Sales,Bachelor,0,Mar-2024 (Recovery)
28,69388,48,16,HR,Master,0,Mar-2024 (Recovery)
61,107358,53,14,Engineering,Master,0,Mar-2024 (Recovery)
32,56773,51,8,Sales,Master,0,Mar-2024 (Recovery)
56,70514,37,4,HR,Associate,0,Mar-2024 (Recovery)
23,94541,40,8,HR,Master,0,Mar-2024 (Recovery)
33,111627,39,2,Engineering,Master,0,Mar-2024 (Recovery)
34,121770,50,1,HR,Bachelor,1,Mar-2024 (Recovery)
61,85637,43,7,Engineering,Master,0,Mar-2024 (Recovery)
33,83949,52,8,Sales,Bachelor,0,Mar-2024 (Recovery)
30,95339,48,19,HR,PhD,0,Mar-2024 (Recovery)
41,107666,43,3,Engineering,Master,0,Mar-2024 (Recovery)
44,103685,53,21,Sales,Master,1,Mar-2024 (Recovery)
28,60586,51,16,Engineering,Master,0,Mar-2024 (Recovery)
43,44199,49,10,Marketing,Associate,0,Mar-2024 (Recovery)
48,72765,47,9,HR,Master,0,Mar-2024 (Recovery)
29,124681,46,12,Engineering,Bachelor,0,Mar-2024 (Recovery)
46,100596,53,12,Sales,Associate,0,Mar-2024 (Recovery)
33,41494,50,1,Marketing,Bachelor,0,Mar-2024 (Recovery)
28,73665,49,20,Sales,Master,0,Mar-2024 (Recovery)
38,45958,49,12,Engineering,Master,1,Mar-2024 (Recovery)
40,89589,45,13,Marketing,Master,0,Mar-2024 (Recovery)
61,96341,38,8,Engineering,Master,0,Mar-2024 (Recovery)
33,97467,48,7,Sales,Bachelor,0,Mar-2024 (Recovery)
60,116115,39,12,Marketing,Associate,0,Mar-2024 (Recovery)
47,104775,53,8,Engineering,Master,0,Mar-2024 (Recovery)
46,119985,45,1,HR,Master,0,Mar-2024 (Recovery)
48,72521,39,11,Sales,Bachelor,0,Mar-2024 (Recovery)
26,85353,41,10,Engineering,Master,0,Mar-2024 (Recovery)
33,87236,54,1,Sales,PhD,0,Mar-2024 (Recovery)
31,75161,46,3,Marketing,Bachelor,0,Mar-2024 (Recovery)
25,100478,53,0,Marketing,Master,1,Mar-2024 (Recovery)
51,44144,38,19,Marketing,Master,0,Mar-2024 (Recovery)
34,42219,41,1,Marketing,PhD,1,Mar-2024 (Recovery)
39,74656,41,3,Engineering,Associate,0,Mar-2024 (Recovery)
25,62288,43,3,HR,Master,0,Mar-2024 (Recovery)
58,98054,45,3,Sales,Master,0,Mar-2024 (Recovery)
55,108211,51,17,Sales,Master,0,Mar-2024 (Recovery)
56,101105,54,18,Sales,PhD,0,Mar-2024 (Recovery)
56,105201,36,21,Engineering,PhD,1,Mar-2024 (Recovery)
28,87068,38,21,Engineering,PhD,0,Mar-2024 (Recovery)
57,85488,51,1,Engineering,Master,1,Mar-2024 (Recovery)
59,125017,38,12,Engineering,PhD,0,Mar-2024 (Recovery)
59,117538,43,17,Sales,Master,0,Mar-2024 (Recovery)
54,71664,41,2,Engineering,Associate,0,Mar-2024 (Recovery)
48,45071,44,3,Marketing,PhD,0,Mar-2024 (Recovery)
22,66315,44,20,HR,Bachelor,0,Mar-2024 (Recovery)
25,74958,46,3,HR,Master,0,Mar-2024 (Recovery)
52,101097,45,2,Engineering,Bachelor,1,Mar-2024 (Recovery)
56,96451,41,3,HR,Master,0,Mar-2024 (Recovery)
28,112721,42,11,Engineering,Master,1,Mar-2024 (Recovery)
48,96240,45,16,Sales,Bachelor,0,Mar-2024 (Recovery)
22,57639,42,18,Marketing,Bachelor,0,Mar-2024 (Recovery)
56,37176,50,7,Sales,Associate,1,Mar-2024 (Recovery)
56,45184,41,17,HR,PhD,0,Mar-2024 (Recovery)
45,61664,51,18,Engineering,Bachelor,0,Mar-2024 (Recovery)
32,86466,37,8,HR,Bachelor,0,Mar-2024 (Recovery)
42,116343,39,0,HR,Master,0,Mar-2024 (Recovery)
36,38559,40,0,Sales,PhD,0,Mar-2024 (Recovery)
49,35993,46,3,Engineering,Master,1,Mar-2024 (Recovery)
33,76452,46,13,Engineering,PhD,0,Mar-2024 (Recovery)
31,51208,42,5,Engineering,Master,0,Mar-2024 (Recovery)
27,64111,50,14,Sales,Bachelor,0,Mar-2024 (Recovery)
35,65908,47,19,HR,PhD,0,Mar-2024 (Recovery)
40,80256,49,6,Engineering,Master,0,Mar-2024 (Recovery)
49,97728,37,10,HR,Bachelor,0,Mar-2024 (Recovery)
58,115042,51,2,HR,Master,0,Mar-2024 (Recovery)
56,98524,46,12,Engineering,Associate,0,Mar-2024 (Recovery)
24,98704,38,5,Sales,PhD,0,Mar-2024 (Recovery)
32,70500,43,10,HR,Bachelor,0,Mar-2024 (Recovery)
42,49283,36,20,Engineering,Master,0,Mar-2024 (Recovery)
61,118158,46,14,Sales,Bachelor,0,Mar-2024 (Recovery)
46,109597,52,20,HR,Bachelor,0,Mar-2024 (Recovery)
45,117932,38,8,Sales,PhD,0,Mar-2024 (Recovery)
48,127938,36,12,HR,Associate,0,Mar-2024 (Recovery)
52,129457,45,4,Engineering,Master,0,Mar-2024 (Recovery)
33,108314,51,0,HR,Master,1,Mar-2024 (Recovery)
34,121265,46,15,Marketing,Master,0,Mar-2024 (Recovery)
44,69364,52,4,Engineering,Bachelor,0,Mar-2024 (Recovery)
37,77965,50,8,Engineering,Master,0,Mar-2024 (Recovery)
60,124171,48,15,HR,Master,0,Mar-2024 (Recovery)
55,66870,48,18,Sales,Master,0,Mar-2024 (Recovery)
25,72140,41,9,Engineering,Associate,0,Mar-2024 (Recovery)
46,59484,41,11,HR,Associate,0,Mar-2024 (Recovery)
25,67101,49,13,Sales,Master,0,Mar-2024 (Recovery)
52,66183,45,10,Sales,Associate,0,Mar-2024 (Recovery)
26,101349,44,10,Sales,Master,0,Mar-2024 (Recovery)
50,46651,37,14,Engineering,Associate,0,Mar-2024 (Recovery)
50,129583,54,8,Engineering,PhD,1,Mar-2024 (Recovery)
58,95419,46,2,Engineering,Bachelor,0,Mar-2024 (Recovery)
23,63704,53,6,Sales,Bachelor,0,Mar-2024 (Recovery)
56,113572,46,2,HR,Bachelor,0,Mar-2024 (Recovery)
61,36844,41,13,HR,Bachelor,1,Mar-2024 (Recovery)
54,115200,38,20,Sales,Master,0,Mar-2024 (Recovery)
54,127507,44,16,Marketing,Bachelor,0,Mar-2024 (Recovery)
42,94264,37,6,Engineering,Master,0,Mar-2024 (Recovery)
52,116878,51,7,Sales,Bachelor,0,Mar-2024 (Recovery)
34,106807,54,7,HR,Bachelor,0,Mar-2024 (Recovery)
51,73679,50,15,Sales,Master,0,Mar-2024 (Recovery)
51,83853,53,16,Engineering,Bachelor,1,Mar-2024 (Recovery)
25,64267,43,3,Engineering,Associate,0,Mar-2024 (Recovery)
54,77601,46,17,Marketing,Bachelor,0,Mar-2024 (Recovery)
43,129791,43,5,Engineering,Bachelor,0,Mar-2024 (Recovery)
57,51903,48,17,HR,Associate,0,Mar-2024 (Recovery)
29,95460,50,13,Marketing,Master,0,Mar-2024 (Recovery)
42,106450,54,3,HR,Associate,0,Mar-2024 (Recovery)
31,120589,50,15,Engineering,PhD,0,Mar-2024 (Recovery)
43,49226,43,10,HR,Associate,1,Mar-2024 (Recovery)
48,96853,52,1,HR,PhD,0,Mar-2024 (Recovery)
30,110999,42,16,Engineering,PhD,0,Mar-2024 (Recovery)
34,71522,46,4,HR,Associate,0,Mar-2024 (Recovery)
44,42135,39,12,Sales,Bachelor,0,Mar-2024 (Recovery)
38,75600,40,6,Engineering,Master,0,Mar-2024 (Recovery)
51,43850,38,14,Sales,Master,0,Mar-2024 (Recovery)
23,116752,43,15,Sales,Master,0,Mar-2024 (Recovery)
60,101896,44,5,Engineering,Master,0,Mar-2024 (Recovery)
46,122927,49,18,HR,Associate,0,Mar-2024 (Recovery)
55,83859,54,2,Marketing,Associate,1,Mar-2024 (Recovery)
60,119948,47,7,HR,Bachelor,0,Mar-2024 (Recovery)
33,121169,49,18,HR,Associate,0,Mar-2024 (Recovery)
50,37015,43,10,Sales,PhD,0,Mar-2024 (Recovery)
44,63138,39,13,HR,Associate,0,Mar-2024 (Recovery)
29,79156,43,17,Sales,Associate,0,Mar-2024 (Recovery)
42,63286,43,11,HR,PhD,0,Mar-2024 (Recovery)
44,122736,44,7,Marketing,Associate,0,Mar-2024 (Recovery)
25,94215,40,11,Sales,Bachelor,0,Mar-2024 (Recovery)
37,101903,49,19,HR,Associate,0,Mar-2024 (Recovery)
48,78874,44,7,HR,Bachelor,0,Mar-2024 (Recovery)
52,75255,53,4,HR,PhD,1,Mar-2024 (Recovery)
22,93407,42,13,Engineering,Bachelor,0,Mar-2024 (Recovery)
22,53294,36,6,Sales,Bachelor,0,Mar-2024 (Recovery)
26,121444,38,15,HR,Associate,0,Mar-2024 (Recovery)
59,128802,52,7,Engineering,Master,0,Mar-2024 (Recovery)
24,110898,44,21,HR,Master,1,Mar-2024 (Recovery)
23,47662,41,19,Marketing,Bachelor,0,Mar-2024 (Recovery)
51,102538,53,8,Sales,Bachelor,0,Mar-2024 (Recovery)
32,72101,44,7,Sales,Master,0,Mar-2024 (Recovery)
60,39806,42,15,Sales,Bachelor,1,Mar-2024 (Recovery)
54,117980,52,19,Engineering,PhD,0,Mar-2024 (Recovery)
42,54356,51,0,HR,Master,1,Mar-2024 (Recovery)
31,72264,43,15,Sales,Bachelor,0,Mar-2024 (Recovery)
56,53991,49,8,HR,Bachelor,0,Mar-2024 (Recovery)
43,115487,54,1,Engineering,Bachelor,0,Mar-2024 (Recovery)
46,106388,52,11,Engineering,PhD,0,Mar-2024 (Recovery)
33,80759,46,21,Marketing,Associate,0,Mar-2024 (Recovery)
35,73942,36,1,Sales,Associate,0,Mar-2024 (Recovery)
56,45259,48,16,Engineering,Associate,0,Mar-2024 (Recovery)
43,114601,37,2,HR,Associate,0,Mar-2024 (Recovery)
44,105965,49,8,Engineering,PhD,0,Mar-2024 (Recovery)
58,64268,41,21,Engineering,Master,0,Mar-2024 (Recovery)
58,126134,47,16,Sales,Master,0,Mar-2024 (Recovery)
53,56929,53,19,HR,Master,0,Mar-2024 (Recovery)
56,53858,47,15,Sales,PhD,0,Mar-2024 (Recovery)
42,56244,38,14,HR,Bachelor,0,Mar-2024 (Recovery)
61,116794,36,18,Sales,PhD,0,Mar-2024 (Recovery)
45,85674,39,16,Sales,PhD,0,Mar-2024 (Recovery)
43,129015,37,13,Sales,Associate,1,Mar-2024 (Recovery)
46,88547,36,13,HR,Master,0,Mar-2024 (Recovery)
57,64535,46,20,Sales,Associate,0,Mar-2024 (Recovery)
53,70501,45,0,Sales,PhD,1,Mar-2024 (Recovery)
36,84086,49,12,Sales,Master,0,Mar-2024 (Recovery)
46,100701,50,8,Marketing,Master,0,Mar-2024 (Recovery)
48,76343,52,2,HR,Associate,0,Mar-2024 (Recovery)
58,87971,38,13,HR,Master,0,Mar-2024 (Recovery)
30,78161,43,4,HR,Associate,0,Mar-2024 (Recovery)
